Country_Region,Location,Opening_Stock,Delivered_In,Delivered_Out,Closing_Stock,Open_Tonnage,Cancelled_Tonnage,Date,Location_Key
Netherlands,Vlissingen,750,0,0,750,400,350,20200622,Netherlands_Vlissingen
UK,Hull,275,0,0,275,275,0,20200622,UK_Hull
UK,Liverpool,800,0,0,800,800,0,20200622,UK_Liverpool
USA,Baltimore,0,0,0,0,0,0,20200622,USA_Baltimore
USA,Chicago,125,0,0,125,25,100,20200622,USA_Chicago
USA,Mobile,25,0,0,25,25,0,20200622,USA_Mobile
USA,New Orleans,45975,725,450,46250,11650,34600,20200622,USA_New Orleans
Spain,Barcelona,4225,0,0,4225,1525,2700,20200622,Spain_Barcelona
Netherlands,Rotterdam,92650,0,2275,90375,74775,15600,20200622,Netherlands_Rotterdam
UAE,Dubai,0,0,0,0,0,0,20200622,UAE_Dubai
Spain,Bilbao,13475,550,0,14025,14025,0,20200622,Spain_Bilbao
Sweden,Helsingborg,0,0,0,0,0,0,20200622,Sweden_Helsingborg
Malaysia,Port Klang,2400,0,0,2400,2400,0,20200622,Malaysia_Port Klang
Malaysia,Johor,200,0,0,200,25,175,20200622,Malaysia_Johor
Korea (South),Incheon,50,0,0,50,50,0,20200622,Korea (South)_Incheon
Korea (South),Gwangyang,0,0,0,0,0,0,20200622,Korea (South)_Gwangyang
Korea (South),Busan,43175,0,3250,39925,350,39575,20200622,Korea (South)_Busan
Italy,Trieste,8375,0,25,8350,7525,825,20200622,Italy_Trieste
Italy,Leghorn,0,0,0,0,0,0,20200622,Italy_Leghorn
Germany,Hamburg,2750,0,0,2750,500,2250,20200622,Germany_Hamburg
Belgium,Antwerp,0,0,0,0,0,0,20200622,Belgium_Antwerp
Singapore,Singapore,1450,0,0,1450,1350,100,20200622,Singapore_Singapore
Netherlands,Moerdijk,4550,0,0,4550,4550,0,20200622,Netherlands_Moerdijk
Taiwan,Kaohsiung,12150,0,225,11925,875,11050,20200622,Taiwan_Kaohsiung
Korea (South),Gwangyang,0,0,0,0,0,0,20200623,Korea (South)_Gwangyang
Italy,Trieste,8350,0,100,8250,7525,725,20200623,Italy_Trieste
Korea (South),Busan,39925,0,1500,38425,325,38100,20200623,Korea (South)_Busan
Germany,Hamburg,2750,0,0,2750,500,2250,20200623,Germany_Hamburg
Belgium,Antwerp,0,0,0,0,0,0,20200623,Belgium_Antwerp
Italy,Leghorn,0,0,0,0,0,0,20200623,Italy_Leghorn
Malaysia,Johor,200,0,0,200,25,175,20200623,Malaysia_Johor
Korea (South),Incheon,50,0,0,50,50,0,20200623,Korea (South)_Incheon
Netherlands,Moerdijk,4550,0,0,4550,4550,0,20200623,Netherlands_Moerdijk
USA,Chicago,125,0,0,125,25,100,20200623,USA_Chicago
Malaysia,Port Klang,2400,0,0,2400,25,2375,20200623,Malaysia_Port Klang
USA,Mobile,25,0,0,25,25,0,20200623,USA_Mobile
UK,Liverpool,800,0,0,800,800,0,20200623,UK_Liverpool
UK,Hull,275,0,0,275,275,0,20200623,UK_Hull
UAE,Dubai,0,0,0,0,0,0,20200623,UAE_Dubai
Taiwan,Kaohsiung,11925,0,0,11925,875,11050,20200623,Taiwan_Kaohsiung
USA,Baltimore,0,0,0,0,0,0,20200623,USA_Baltimore
Spain,Bilbao,14025,0,0,14025,14025,0,20200623,Spain_Bilbao
Netherlands,Rotterdam,90375,0,0,90375,74775,15600,20200623,Netherlands_Rotterdam
Sweden,Helsingborg,0,0,0,0,0,0,20200623,Sweden_Helsingborg
USA,New Orleans,46250,0,700,45550,11650,33900,20200623,USA_New Orleans
Singapore,Singapore,1450,0,0,1450,300,1150,20200623,Singapore_Singapore
Spain,Barcelona,4225,0,100,4125,650,3475,20200623,Spain_Barcelona
Netherlands,Vlissingen,750,0,0,750,400,350,20200623,Netherlands_Vlissingen
Korea (South),Incheon,50,0,0,50,50,0,20200624,Korea (South)_Incheon
Korea (South),Gwangyang,0,0,0,0,0,0,20200624,Korea (South)_Gwangyang
Korea (South),Busan,38425,0,1500,36925,325,36600,20200624,Korea (South)_Busan
Italy,Trieste,8250,0,100,8150,7525,625,20200624,Italy_Trieste
Germany,Hamburg,2750,0,0,2750,200,2550,20200624,Germany_Hamburg
Malaysia,Johor,200,0,0,200,25,175,20200624,Malaysia_Johor
Belgium,Antwerp,0,0,0,0,0,0,20200624,Belgium_Antwerp
Netherlands,Rotterdam,90375,0,0,90375,71700,18675,20200624,Netherlands_Rotterdam
Malaysia,Port Klang,2400,0,0,2400,25,2375,20200624,Malaysia_Port Klang
Italy,Leghorn,0,0,0,0,0,0,20200624,Italy_Leghorn
UAE,Dubai,0,0,0,0,0,0,20200624,UAE_Dubai
Spain,Bilbao,14025,0,0,14025,14025,0,20200624,Spain_Bilbao
Sweden,Helsingborg,0,0,0,0,0,0,20200624,Sweden_Helsingborg
Taiwan,Kaohsiung,11925,0,0,11925,675,11250,20200624,Taiwan_Kaohsiung
UK,Hull,275,0,0,275,275,0,20200624,UK_Hull
UK,Liverpool,800,0,0,800,800,0,20200624,UK_Liverpool
USA,Baltimore,0,0,0,0,0,0,20200624,USA_Baltimore
USA,Chicago,125,0,0,125,25,100,20200624,USA_Chicago
USA,Mobile,25,0,0,25,25,0,20200624,USA_Mobile
USA,New Orleans,45550,1200,0,46750,12850,33900,20200624,USA_New Orleans
Netherlands,Vlissingen,750,0,0,750,75,675,20200624,Netherlands_Vlissingen
Spain,Barcelona,4125,0,0,4125,650,3475,20200624,Spain_Barcelona
Singapore,Singapore,1450,0,0,1450,50,1400,20200624,Singapore_Singapore
Netherlands,Moerdijk,4550,0,0,4550,4550,0,20200624,Netherlands_Moerdijk
Korea (South),Gwangyang,0,0,0,0,0,0,20200625,Korea (South)_Gwangyang
USA,Chicago,125,0,0,125,25,100,20200625,USA_Chicago
USA,Baltimore,0,0,0,0,0,0,20200625,USA_Baltimore
UK,Liverpool,800,0,0,800,800,0,20200625,UK_Liverpool
UK,Hull,275,0,0,275,275,0,20200625,UK_Hull
UAE,Dubai,0,0,0,0,0,0,20200625,UAE_Dubai
Taiwan,Kaohsiung,11925,0,0,11925,675,11250,20200625,Taiwan_Kaohsiung
Sweden,Helsingborg,0,0,0,0,0,0,20200625,Sweden_Helsingborg
Spain,Bilbao,14025,1450,0,15475,15475,0,20200625,Spain_Bilbao
Spain,Barcelona,4125,0,200,3925,650,3275,20200625,Spain_Barcelona
Singapore,Singapore,1450,0,0,1450,50,1400,20200625,Singapore_Singapore
Belgium,Antwerp,0,0,0,0,0,0,20200625,Belgium_Antwerp
Netherlands,Vlissingen,750,0,0,750,75,675,20200625,Netherlands_Vlissingen
Netherlands,Rotterdam,90375,0,700,89675,71700,17975,20200625,Netherlands_Rotterdam
Netherlands,Moerdijk,4550,0,0,4550,4550,0,20200625,Netherlands_Moerdijk
Malaysia,Port Klang,2400,0,0,2400,25,2375,20200625,Malaysia_Port Klang
USA,Mobile,25,0,0,25,25,0,20200625,USA_Mobile
Korea (South),Busan,36925,0,4500,32425,325,32100,20200625,Korea (South)_Busan
USA,New Orleans,46750,0,0,46750,12850,33900,20200625,USA_New Orleans
Malaysia,Johor,200,0,0,200,25,175,20200625,Malaysia_Johor
Korea (South),Incheon,50,0,0,50,50,0,20200625,Korea (South)_Incheon
Italy,Trieste,8150,0,25,8125,7525,600,20200625,Italy_Trieste
Italy,Leghorn,0,0,0,0,0,0,20200625,Italy_Leghorn
Germany,Hamburg,2750,0,0,2750,200,2550,20200625,Germany_Hamburg
Netherlands,Rotterdam,89675,1250,0,90925,67950,22975,20200626,Netherlands_Rotterdam
Netherlands,Vlissingen,750,0,0,750,75,675,20200626,Netherlands_Vlissingen
Belgium,Antwerp,0,0,0,0,0,0,20200626,Belgium_Antwerp
USA,New Orleans,46750,1350,0,48100,14200,33900,20200626,USA_New Orleans
Germany,Hamburg,2750,0,0,2750,200,2550,20200626,Germany_Hamburg
Italy,Trieste,8125,0,0,8125,7525,600,20200626,Italy_Trieste
Korea (South),Busan,32425,0,4425,28000,325,27675,20200626,Korea (South)_Busan
Korea (South),Gwangyang,0,0,0,0,0,0,20200626,Korea (South)_Gwangyang
Korea (South),Incheon,50,0,0,50,50,0,20200626,Korea (South)_Incheon
Malaysia,Johor,200,0,0,200,25,175,20200626,Malaysia_Johor
Malaysia,Port Klang,2400,0,0,2400,25,2375,20200626,Malaysia_Port Klang
Netherlands,Moerdijk,4550,0,0,4550,4550,0,20200626,Netherlands_Moerdijk
Italy,Leghorn,0,0,0,0,0,0,20200626,Italy_Leghorn
USA,Chicago,125,0,0,125,25,100,20200626,USA_Chicago
Singapore,Singapore,1450,0,50,1400,50,1350,20200626,Singapore_Singapore
UK,Liverpool,800,0,0,800,800,0,20200626,UK_Liverpool
USA,Baltimore,0,0,0,0,0,0,20200626,USA_Baltimore
Spain,Barcelona,3925,0,200,3725,650,3075,20200626,Spain_Barcelona
Spain,Bilbao,15475,0,0,15475,15475,0,20200626,Spain_Bilbao
USA,Mobile,25,0,0,25,25,0,20200626,USA_Mobile
Sweden,Helsingborg,0,0,0,0,0,0,20200626,Sweden_Helsingborg
UK,Hull,275,0,0,275,275,0,20200626,UK_Hull
UAE,Dubai,0,0,0,0,0,0,20200626,UAE_Dubai
Taiwan,Kaohsiung,11925,0,0,11925,625,11300,20200626,Taiwan_Kaohsiung
Spain,Barcelona,3725,0,250,3475,525,2950,20200629,Spain_Barcelona
USA,Mobile,25,0,0,25,25,0,20200629,USA_Mobile
USA,New Orleans,48100,175,0,48275,14375,33900,20200629,USA_New Orleans
Singapore,Singapore,1400,0,0,1400,50,1350,20200629,Singapore_Singapore
USA,Chicago,125,0,0,125,25,100,20200629,USA_Chicago
USA,Baltimore,0,0,0,0,0,0,20200629,USA_Baltimore
UK,Liverpool,800,0,0,800,800,0,20200629,UK_Liverpool
UK,Hull,275,0,0,275,275,0,20200629,UK_Hull
Taiwan,Kaohsiung,11925,0,0,11925,625,11300,20200629,Taiwan_Kaohsiung
UAE,Dubai,0,0,0,0,0,0,20200629,UAE_Dubai
Germany,Hamburg,2750,0,0,2750,200,2550,20200629,Germany_Hamburg
Spain,Bilbao,15475,0,0,15475,15475,0,20200629,Spain_Bilbao
Belgium,Antwerp,0,0,0,0,0,0,20200629,Belgium_Antwerp
Italy,Leghorn,0,0,0,0,0,0,20200629,Italy_Leghorn
Italy,Trieste,8125,0,25,8100,6600,1500,20200629,Italy_Trieste
Korea (South),Busan,28000,0,2900,25100,325,24775,20200629,Korea (South)_Busan
Korea (South),Gwangyang,0,0,0,0,0,0,20200629,Korea (South)_Gwangyang
Sweden,Helsingborg,0,0,0,0,0,0,20200629,Sweden_Helsingborg
Malaysia,Johor,200,0,0,200,25,175,20200629,Malaysia_Johor
Malaysia,Port Klang,2400,0,0,2400,25,2375,20200629,Malaysia_Port Klang
Netherlands,Moerdijk,4550,0,0,4550,4550,0,20200629,Netherlands_Moerdijk
Netherlands,Rotterdam,90925,0,0,90925,67625,23300,20200629,Netherlands_Rotterdam
Netherlands,Vlissingen,750,0,0,750,75,675,20200629,Netherlands_Vlissingen
Korea (South),Incheon,50,0,0,50,50,0,20200629,Korea (South)_Incheon
USA,Chicago,125,0,0,125,25,100,20200630,USA_Chicago
USA,Baltimore,0,0,0,0,0,0,20200630,USA_Baltimore
UK,Liverpool,800,0,0,800,800,0,20200630,UK_Liverpool
UK,Hull,275,0,0,275,275,0,20200630,UK_Hull
UAE,Dubai,0,0,0,0,0,0,20200630,UAE_Dubai
Taiwan,Kaohsiung,11925,0,0,11925,625,11300,20200630,Taiwan_Kaohsiung
Sweden,Helsingborg,0,0,0,0,0,0,20200630,Sweden_Helsingborg
Spain,Bilbao,15475,0,0,15475,15475,0,20200630,Spain_Bilbao
Spain,Barcelona,3475,0,950,2525,0,2525,20200630,Spain_Barcelona
USA,Mobile,25,0,0,25,25,0,20200630,USA_Mobile
USA,New Orleans,48275,0,400,47875,14375,33500,20200630,USA_New Orleans
Netherlands,Rotterdam,90925,0,0,90925,67225,23700,20200630,Netherlands_Rotterdam
Italy,Leghorn,0,0,0,0,0,0,20200630,Italy_Leghorn
Italy,Trieste,8100,0,75,8025,6600,1425,20200630,Italy_Trieste
Korea (South),Busan,25100,0,1500,23600,325,23275,20200630,Korea (South)_Busan
Korea (South),Gwangyang,0,0,0,0,0,0,20200630,Korea (South)_Gwangyang
Korea (South),Incheon,50,0,0,50,50,0,20200630,Korea (South)_Incheon
Malaysia,Johor,200,0,0,200,25,175,20200630,Malaysia_Johor
Malaysia,Port Klang,2400,0,0,2400,25,2375,20200630,Malaysia_Port Klang
Netherlands,Moerdijk,4550,0,0,4550,4550,0,20200630,Netherlands_Moerdijk
Netherlands,Vlissingen,750,0,350,400,75,325,20200630,Netherlands_Vlissingen
Singapore,Singapore,1400,0,0,1400,50,1350,20200630,Singapore_Singapore
Belgium,Antwerp,0,0,0,0,0,0,20200630,Belgium_Antwerp
Germany,Hamburg,2750,0,0,2750,200,2550,20200630,Germany_Hamburg
Netherlands,Moerdijk,4550,0,0,4550,4550,0,20200701,Netherlands_Moerdijk
Malaysia,Port Klang,2400,0,0,2400,25,2375,20200701,Malaysia_Port Klang
Malaysia,Johor,200,0,0,200,25,175,20200701,Malaysia_Johor
Korea (South),Incheon,50,0,0,50,50,0,20200701,Korea (South)_Incheon
Korea (South),Gwangyang,0,0,0,0,0,0,20200701,Korea (South)_Gwangyang
Korea (South),Busan,23600,0,1500,22100,325,21775,20200701,Korea (South)_Busan
Italy,Trieste,8025,0,0,8025,6600,1425,20200701,Italy_Trieste
Italy,Leghorn,0,0,0,0,0,0,20200701,Italy_Leghorn
Belgium,Antwerp,0,0,0,0,0,0,20200701,Belgium_Antwerp
Germany,Hamburg,2750,0,0,2750,200,2550,20200701,Germany_Hamburg
USA,New Orleans,47875,0,650,47225,14375,32850,20200701,USA_New Orleans
USA,Mobile,25,0,0,25,25,0,20200701,USA_Mobile
Singapore,Singapore,1400,0,0,1400,50,1350,20200701,Singapore_Singapore
USA,Chicago,125,0,25,100,25,75,20200701,USA_Chicago
USA,Baltimore,0,0,0,0,0,0,20200701,USA_Baltimore
UK,Liverpool,800,0,0,800,800,0,20200701,UK_Liverpool
UK,Hull,275,0,0,275,275,0,20200701,UK_Hull
UAE,Dubai,0,0,0,0,0,0,20200701,UAE_Dubai
Taiwan,Kaohsiung,11925,0,0,11925,625,11300,20200701,Taiwan_Kaohsiung
Sweden,Helsingborg,0,0,0,0,0,0,20200701,Sweden_Helsingborg
Netherlands,Vlissingen,400,0,0,400,75,325,20200701,Netherlands_Vlissingen
Spain,Bilbao,15475,0,0,15475,15475,0,20200701,Spain_Bilbao
Spain,Barcelona,2525,0,450,2075,0,2075,20200701,Spain_Barcelona
Netherlands,Rotterdam,90925,0,0,90925,67225,23700,20200701,Netherlands_Rotterdam
Singapore,Singapore,1400,0,50,1350,50,1300,20200702,Singapore_Singapore
Spain,Barcelona,2075,0,550,1525,0,1525,20200702,Spain_Barcelona
Netherlands,Rotterdam,90925,0,475,90450,67225,23225,20200702,Netherlands_Rotterdam
Netherlands,Moerdijk,4550,0,0,4550,4550,0,20200702,Netherlands_Moerdijk
Malaysia,Port Klang,2400,0,0,2400,25,2375,20200702,Malaysia_Port Klang
Korea (South),Incheon,50,0,0,50,50,0,20200702,Korea (South)_Incheon
Korea (South),Gwangyang,0,0,0,0,0,0,20200702,Korea (South)_Gwangyang
Korea (South),Busan,22100,0,1500,20600,325,20275,20200702,Korea (South)_Busan
Italy,Leghorn,0,0,0,0,0,0,20200702,Italy_Leghorn
Germany,Hamburg,2750,0,0,2750,200,2550,20200702,Germany_Hamburg
Belgium,Antwerp,0,0,0,0,0,0,20200702,Belgium_Antwerp
Italy,Trieste,8025,0,0,8025,6600,1425,20200702,Italy_Trieste
Netherlands,Vlissingen,400,0,0,400,75,325,20200702,Netherlands_Vlissingen
Malaysia,Johor,200,0,0,200,25,175,20200702,Malaysia_Johor
Sweden,Helsingborg,0,0,0,0,0,0,20200702,Sweden_Helsingborg
Taiwan,Kaohsiung,11925,0,175,11750,625,11125,20200702,Taiwan_Kaohsiung
UAE,Dubai,0,0,0,0,0,0,20200702,UAE_Dubai
UK,Hull,275,0,0,275,275,0,20200702,UK_Hull
UK,Liverpool,800,0,0,800,800,0,20200702,UK_Liverpool
USA,Baltimore,0,0,0,0,0,0,20200702,USA_Baltimore
USA,Chicago,100,0,0,100,25,75,20200702,USA_Chicago
USA,Mobile,25,0,0,25,25,0,20200702,USA_Mobile
USA,New Orleans,47225,0,1575,45650,14375,31275,20200702,USA_New Orleans
Spain,Bilbao,15475,0,0,15475,15475,0,20200702,Spain_Bilbao
Korea (South),Gwangyang,0,0,0,0,0,0,20200703,Korea (South)_Gwangyang
Korea (South),Busan,20600,0,5950,14650,325,14325,20200703,Korea (South)_Busan
Italy,Trieste,8025,0,0,8025,6600,1425,20200703,Italy_Trieste
USA,New Orleans,45650,0,1575,44075,14375,29700,20200703,USA_New Orleans
Germany,Hamburg,2750,0,0,2750,0,2750,20200703,Germany_Hamburg
Belgium,Antwerp,0,0,0,0,0,0,20200703,Belgium_Antwerp
Korea (South),Incheon,50,0,0,50,50,0,20200703,Korea (South)_Incheon
Italy,Leghorn,0,0,0,0,0,0,20200703,Italy_Leghorn
Malaysia,Johor,200,0,0,200,25,175,20200703,Malaysia_Johor
UAE,Dubai,0,0,0,0,0,0,20200703,UAE_Dubai
Netherlands,Moerdijk,4550,0,0,4550,4550,0,20200703,Netherlands_Moerdijk
UK,Liverpool,800,0,0,800,800,0,20200703,UK_Liverpool
UK,Hull,275,0,0,275,275,0,20200703,UK_Hull
Taiwan,Kaohsiung,11750,250,1250,10750,875,9875,20200703,Taiwan_Kaohsiung
Sweden,Helsingborg,0,0,0,0,0,0,20200703,Sweden_Helsingborg
Spain,Bilbao,15475,0,0,15475,15475,0,20200703,Spain_Bilbao
Spain,Barcelona,1525,0,0,1525,0,1525,20200703,Spain_Barcelona
Singapore,Singapore,1350,0,0,1350,50,1300,20200703,Singapore_Singapore
Malaysia,Port Klang,2400,0,0,2400,25,2375,20200703,Malaysia_Port Klang
USA,Mobile,25,0,0,25,25,0,20200703,USA_Mobile
Netherlands,Rotterdam,90450,0,0,90450,62550,27900,20200703,Netherlands_Rotterdam
Netherlands,Vlissingen,400,0,0,400,75,325,20200703,Netherlands_Vlissingen
USA,Chicago,100,0,0,100,25,75,20200703,USA_Chicago
USA,Baltimore,0,0,0,0,0,0,20200703,USA_Baltimore
USA,Baltimore,0,0,0,0,0,0,20200706,USA_Baltimore
Germany,Hamburg,2750,0,0,2750,0,2750,20200706,Germany_Hamburg
Belgium,Antwerp,0,0,0,0,0,0,20200706,Belgium_Antwerp
Italy,Leghorn,0,0,0,0,0,0,20200706,Italy_Leghorn
Italy,Trieste,8025,0,0,8025,6600,1425,20200706,Italy_Trieste
Korea (South),Busan,14650,0,1500,13150,325,12825,20200706,Korea (South)_Busan
Korea (South),Gwangyang,0,0,0,0,0,0,20200706,Korea (South)_Gwangyang
Korea (South),Incheon,50,0,0,50,50,0,20200706,Korea (South)_Incheon
Malaysia,Johor,200,0,0,200,25,175,20200706,Malaysia_Johor
Malaysia,Port Klang,2400,0,0,2400,25,2375,20200706,Malaysia_Port Klang
Netherlands,Rotterdam,90450,0,1775,88675,57550,31125,20200706,Netherlands_Rotterdam
UK,Liverpool,800,0,0,800,800,0,20200706,UK_Liverpool
Netherlands,Vlissingen,400,0,0,400,75,325,20200706,Netherlands_Vlissingen
Singapore,Singapore,1350,0,0,1350,50,1300,20200706,Singapore_Singapore
Spain,Bilbao,15475,0,0,15475,15475,0,20200706,Spain_Bilbao
Sweden,Helsingborg,0,0,0,0,0,0,20200706,Sweden_Helsingborg
Taiwan,Kaohsiung,10750,0,1450,9300,875,8425,20200706,Taiwan_Kaohsiung
UK,Hull,275,0,0,275,275,0,20200706,UK_Hull
USA,New Orleans,44075,2700,0,46775,17075,29700,20200706,USA_New Orleans
USA,Mobile,25,0,0,25,25,0,20200706,USA_Mobile
USA,Chicago,100,0,0,100,25,75,20200706,USA_Chicago
Netherlands,Moerdijk,4550,0,0,4550,4550,0,20200706,Netherlands_Moerdijk
UAE,Dubai,0,0,0,0,0,0,20200706,UAE_Dubai
Spain,Barcelona,1525,0,0,1525,0,1525,20200706,Spain_Barcelona
Malaysia,Port Klang,2400,0,0,2400,25,2375,20200707,Malaysia_Port Klang
USA,Chicago,100,0,25,75,25,50,20200707,USA_Chicago
Italy,Leghorn,0,0,0,0,0,0,20200707,Italy_Leghorn
UK,Liverpool,800,0,0,800,800,0,20200707,UK_Liverpool
UK,Hull,275,0,0,275,275,0,20200707,UK_Hull
UAE,Dubai,0,0,0,0,0,0,20200707,UAE_Dubai
Taiwan,Kaohsiung,9300,0,0,9300,875,8425,20200707,Taiwan_Kaohsiung
Sweden,Helsingborg,0,0,0,0,0,0,20200707,Sweden_Helsingborg
Spain,Bilbao,15475,0,0,15475,15475,0,20200707,Spain_Bilbao
Spain,Barcelona,1525,0,200,1325,0,1325,20200707,Spain_Barcelona
USA,Mobile,25,0,0,25,25,0,20200707,USA_Mobile
Singapore,Singapore,1350,0,0,1350,50,1300,20200707,Singapore_Singapore
Netherlands,Rotterdam,88675,0,0,88675,52550,36125,20200707,Netherlands_Rotterdam
Netherlands,Moerdijk,4550,0,0,4550,4550,0,20200707,Netherlands_Moerdijk
Malaysia,Johor,200,0,0,200,25,175,20200707,Malaysia_Johor
Korea (South),Incheon,50,0,0,50,50,0,20200707,Korea (South)_Incheon
Korea (South),Gwangyang,0,0,0,0,0,0,20200707,Korea (South)_Gwangyang
Korea (South),Busan,13150,0,1500,11650,325,11325,20200707,Korea (South)_Busan
Italy,Trieste,8025,0,25,8000,6600,1400,20200707,Italy_Trieste
Belgium,Antwerp,0,0,0,0,0,0,20200707,Belgium_Antwerp
Germany,Hamburg,2750,0,0,2750,0,2750,20200707,Germany_Hamburg
Netherlands,Vlissingen,400,0,0,400,75,325,20200707,Netherlands_Vlissingen
USA,New Orleans,46775,0,2050,44725,17075,27650,20200707,USA_New Orleans
USA,Baltimore,0,0,0,0,0,0,20200707,USA_Baltimore
USA,Mobile,25,0,0,25,25,0,20200708,USA_Mobile
Germany,Hamburg,2750,0,0,2750,0,2750,20200708,Germany_Hamburg
Belgium,Antwerp,0,0,0,0,0,0,20200708,Belgium_Antwerp
Italy,Leghorn,0,0,0,0,0,0,20200708,Italy_Leghorn
Italy,Trieste,8000,0,0,8000,6600,1400,20200708,Italy_Trieste
Korea (South),Busan,11650,0,1500,10150,325,9825,20200708,Korea (South)_Busan
Korea (South),Gwangyang,0,0,0,0,0,0,20200708,Korea (South)_Gwangyang
Korea (South),Incheon,50,0,0,50,50,0,20200708,Korea (South)_Incheon
USA,New Orleans,44725,0,1800,42925,17075,25850,20200708,USA_New Orleans
Malaysia,Johor,200,0,0,200,25,175,20200708,Malaysia_Johor
Malaysia,Port Klang,2400,0,0,2400,25,2375,20200708,Malaysia_Port Klang
Singapore,Singapore,1350,0,250,1100,50,1050,20200708,Singapore_Singapore
Netherlands,Vlissingen,400,0,0,400,75,325,20200708,Netherlands_Vlissingen
Spain,Bilbao,15475,0,0,15475,15475,0,20200708,Spain_Bilbao
Sweden,Helsingborg,0,0,0,0,0,0,20200708,Sweden_Helsingborg
Taiwan,Kaohsiung,9300,0,1500,7800,875,6925,20200708,Taiwan_Kaohsiung
UAE,Dubai,0,0,0,0,0,0,20200708,UAE_Dubai
UK,Hull,275,0,0,275,275,0,20200708,UK_Hull
UK,Liverpool,800,0,0,800,800,0,20200708,UK_Liverpool
USA,Baltimore,0,0,0,0,0,0,20200708,USA_Baltimore
Netherlands,Rotterdam,88675,0,1600,87075,48550,38525,20200708,Netherlands_Rotterdam
Netherlands,Moerdijk,4550,0,0,4550,4550,0,20200708,Netherlands_Moerdijk
USA,Chicago,75,0,25,50,25,25,20200708,USA_Chicago
Spain,Barcelona,1325,0,150,1175,0,1175,20200708,Spain_Barcelona
Sweden,Helsingborg,0,0,0,0,0,0,20200709,Sweden_Helsingborg
Spain,Bilbao,15475,0,0,15475,15475,0,20200709,Spain_Bilbao
Taiwan,Kaohsiung,7800,0,0,7800,875,6925,20200709,Taiwan_Kaohsiung
USA,Mobile,25,0,0,25,25,0,20200709,USA_Mobile
UK,Hull,275,0,0,275,275,0,20200709,UK_Hull
UK,Liverpool,800,0,0,800,800,0,20200709,UK_Liverpool
USA,Baltimore,0,0,0,0,0,0,20200709,USA_Baltimore
USA,Chicago,50,0,0,50,25,25,20200709,USA_Chicago
UAE,Dubai,0,0,0,0,0,0,20200709,UAE_Dubai
Spain,Barcelona,1175,0,150,1025,0,1025,20200709,Spain_Barcelona
Netherlands,Moerdijk,4550,0,0,4550,4550,0,20200709,Netherlands_Moerdijk
Netherlands,Vlissingen,400,0,0,400,75,325,20200709,Netherlands_Vlissingen
Netherlands,Rotterdam,87075,0,850,86225,42500,43725,20200709,Netherlands_Rotterdam
USA,New Orleans,42925,0,1600,41325,17075,24250,20200709,USA_New Orleans
Malaysia,Port Klang,2400,0,0,2400,25,2375,20200709,Malaysia_Port Klang
Belgium,Antwerp,0,0,0,0,0,0,20200709,Belgium_Antwerp
Germany,Hamburg,2750,0,0,2750,0,2750,20200709,Germany_Hamburg
Italy,Leghorn,0,0,0,0,0,0,20200709,Italy_Leghorn
Italy,Trieste,8000,0,25,7975,6600,1375,20200709,Italy_Trieste
Korea (South),Busan,10150,0,1500,8650,175,8475,20200709,Korea (South)_Busan
Korea (South),Gwangyang,0,0,0,0,0,0,20200709,Korea (South)_Gwangyang
Korea (South),Incheon,50,0,0,50,50,0,20200709,Korea (South)_Incheon
Singapore,Singapore,1100,0,0,1100,50,1050,20200709,Singapore_Singapore
Malaysia,Johor,200,0,0,200,25,175,20200709,Malaysia_Johor
Italy,Trieste,7975,0,0,7975,6600,1375,20200710,Italy_Trieste
Korea (South),Gwangyang,0,0,0,0,0,0,20200710,Korea (South)_Gwangyang
Korea (South),Incheon,50,0,0,50,50,0,20200710,Korea (South)_Incheon
Malaysia,Johor,200,0,0,200,25,175,20200710,Malaysia_Johor
Malaysia,Port Klang,2400,0,0,2400,25,2375,20200710,Malaysia_Port Klang
Netherlands,Moerdijk,4550,0,0,4550,4450,100,20200710,Netherlands_Moerdijk
Netherlands,Rotterdam,86225,0,1450,84775,42150,42625,20200710,Netherlands_Rotterdam
Netherlands,Vlissingen,400,0,0,400,75,325,20200710,Netherlands_Vlissingen
Korea (South),Busan,8650,0,1500,7150,175,6975,20200710,Korea (South)_Busan
Italy,Leghorn,0,0,0,0,0,0,20200710,Italy_Leghorn
Spain,Barcelona,1025,0,400,625,0,625,20200710,Spain_Barcelona
Belgium,Antwerp,0,0,0,0,0,0,20200710,Belgium_Antwerp
Spain,Bilbao,15475,0,0,15475,15475,0,20200710,Spain_Bilbao
Sweden,Helsingborg,0,0,0,0,0,0,20200710,Sweden_Helsingborg
Taiwan,Kaohsiung,7800,0,0,7800,825,6975,20200710,Taiwan_Kaohsiung
UAE,Dubai,0,0,0,0,0,0,20200710,UAE_Dubai
UK,Hull,275,0,0,275,275,0,20200710,UK_Hull
UK,Liverpool,800,0,0,800,800,0,20200710,UK_Liverpool
USA,Baltimore,0,0,0,0,0,0,20200710,USA_Baltimore
USA,Chicago,50,0,25,25,25,0,20200710,USA_Chicago
USA,New Orleans,41325,425,1775,39975,17500,22475,20200710,USA_New Orleans
USA,Mobile,25,0,0,25,25,0,20200710,USA_Mobile
Singapore,Singapore,1100,0,0,1100,50,1050,20200710,Singapore_Singapore
Germany,Hamburg,2750,0,0,2750,0,2750,20200710,Germany_Hamburg
UK,Liverpool,800,0,0,800,800,0,20200713,UK_Liverpool
